GeneID,leaf.ammonium,leaf.nitrate,leaf.urea,root.ammonium,root.nitrate,root.urea
AT1G79600,69.276,29.298,55.733,11.162,8.585,9.558
AT1G79610,10.664,13.053,8.568,21.681,18.27,19.922
AT1G79620,1.357,2.017,1.475,13.045,14.778,8.803
AT1G79630,2.753,4.152,2.955,14.717,14.096,15.596
AT1G79640,3.352,4.226,4.878,4.698,5.364,6.504
AT1G79650,14.476,15.955,13.848,26.766,28.971,25.811
AT1G79660,35.575,31.187,25.602,75.627,94.914,89.977
AT1G79670,15.429,15.905,11.852,11.216,8.451,10.121
AT1G79680,3.638,5.251,2.42,0.87,0.195,0.328
AT1G79690,25.255,27.11,22.655,31.662,30.095,31.242
AT1G79700,14.025,6.242,13.363,6.516,7.707,7
AT1G79710,3.713,2.707,2.948,12.66,8.829,11.458
AT1G79720,10.485,18.362,11.148,11.468,17.22,11.498
AT1G79730,14.818,14.734,15.086,27.047,25.186,27.848
AT1G79740,8.906,8.773,9.763,14.831,13.111,16.264
AT1G79750,82.401,69.586,80.314,115.56,111.357,113.035
AT1G79760,0.363,0.822,0.65,9.195,8.13,9.047
AT1G79770,0.241,0.06,0.165,0,0.013,0
AT1G79780,0.085,0.188,0.04,1.942,2.245,2.197
AT1G79790,52.289,30.348,49.661,14.934,11.371,16.014
AT1G79800,0.065,0.058,0.111,0.243,0.199,0.209
AT1G79810,14.606,12.371,13.524,13.994,12.321,13.966
AT1G79820,3.3,5.051,3.404,17.032,18.577,17.426
AT1G79830,40.311,39.337,38.045,53.091,47.549,50.718
AT1G79840,1.745,2.45,0.904,1.574,1.053,0.668
AT1G79850,208.432,226.712,292.66,16.995,22.878,23.123
AT1G79860,0,0,0,0.024,0.131,0.008
AT1G79870,35.879,32.697,34.017,22.694,25.8,20.678
AT1G79880,11.126,9.925,10.801,16.112,12.461,17.993
AT1G79890,0.448,0.413,0.385,1.124,1.121,1.186
AT1G79900,1.994,0.643,0.566,2.121,0.955,0.91
AT1G79910,0.591,1.029,0.844,0.285,0.27,0.2
AT1G79915,0.041,0.108,0.04,0.528,0.516,0.369
AT1G79920,40.183,59.4,41.852,75.132,85.667,61.285
AT1G79930,32.604,40.543,32.484,65.704,76.088,58.174
AT1G79940,28.321,31.41,29.772,42.555,42.468,39.58
AT1G79950,5.562,7.16,5.919,11.553,9.666,12.882
AT1G79960,0.018,0.065,0.019,0.331,0.11,0.086
AT1G79970,22.605,21.882,25.144,38.431,48.585,46.982
AT1G79985,14.435,17.872,13.546,22.403,22.193,21.913
AT1G79990,31.863,36.282,32.116,63.724,67.137,56.961
AT1G80000,14.504,18.515,14.337,14.388,15.698,13.607
AT1G80010,7.958,7.492,6.942,8.849,7.5,7.311
AT1G80030,26.953,23.967,31.67,6.837,6.785,7.738
AT1G80040,34.715,33.044,35.959,42.127,41.278,39.985
AT1G80050,6.703,7.385,9.47,31.48,55.539,61.719
AT1G80060,0.599,0.775,0.636,3.128,2.504,3.011
AT1G80070,51.32,50.366,49.003,61.39,62.171,55.312
AT1G80080,1.92,5.11,2.16,0.139,0.043,0.05
AT1G80090,0,0,0.017,0.321,0.077,0.123
AT1G80100,0.012,0.015,0.066,1.311,0.973,0.833
AT1G80110,8.608,4.529,6.931,11.334,10.286,10.092
AT1G80120,11.955,8.052,18.791,11.995,23.332,10.52
AT1G80130,51.045,25.883,20.779,1.134,0.074,0.455
AT1G80133,0,0,0,0.09,0.078,0.051
AT1G80140,0,0,0,0,0,0
AT1G80150,3.035,4.585,3.188,4.661,4.623,4.521
AT1G80160,5.96,1.443,2.058,2.805,0.363,0.716
AT1G80165,14.457,8.021,4.53,17.22,3.462,19.729
AT1G80170,4.871,3.924,4.535,9.668,10.061,11.099
AT1G80180,144.338,66.33,108.55,23.299,9.119,17.773
AT1G80190,8.407,4.064,6.053,3.134,2.793,2.771
AT1G80200,0.551,0.399,0.518,2.017,2.15,1.93
AT1G80210,13.21,12.244,12.57,14.688,12.893,13.877
AT1G80220,0,0,0,0,0,0
AT1G80230,36.23,31.128,31.686,35.784,38.657,34.97
AT1G80240,0.798,0.062,0.219,14.482,4.197,5.111
AT1G80245,4.08,4.617,4.57,7.476,5.706,6.913
AT1G80260,11.229,12.799,11.671,20.189,20.045,20.473
AT1G80270,4.422,8.938,6.342,11.106,15.923,10.571
AT1G80280,3.155,15.315,4.495,8.027,10.667,9.511
AT1G80290,5.911,7.748,4.201,3.652,3.647,3.137
AT1G80300,50.395,28.203,35.615,43.877,29.214,31.364
AT1G80310,14.863,10.999,8.187,4.201,4.003,1.554
AT1G80315,1.037,1.407,1.19,5.784,4.128,5.967
AT1G80320,1.583,1.784,1.182,9.797,6.299,2.694
AT1G80330,0,0,0.016,0,0.092,0.044
AT1G80340,0.011,0.08,0.122,0.364,0.471,0.242
AT1G80350,10.278,12.663,10.638,23.866,27.876,23.161
AT1G80360,23.617,20.989,22.744,29.088,29.229,25.763
AT1G80370,1.112,2.674,1.447,7.95,7.149,6.174
AT1G80380,73.411,70.046,87.726,24.132,21.489,20.012
AT1G80390,0.032,0.085,0.05,0.062,0.02,0
AT1G80400,13.815,13.894,13.689,11.26,12.785,12.043
AT1G80410,30,35.722,31.64,40.991,41.892,36.141
AT1G80420,19.266,18.49,14.056,13.883,11.428,13.966
AT1G80440,81.226,28.732,50.058,10.898,4.148,5.618
AT1G80450,1.971,1.83,1.524,1.194,1.37,1.098
AT1G80460,40.857,33.951,30.121,37.153,31.454,24.981
AT1G80470,0,0,0,0.053,0.018,0.009
AT1G80480,70.431,77.332,86.693,12.119,11.156,12.053
AT1G80490,15.256,17.569,13.876,41.018,44.451,43.73
AT1G80500,41.347,39.549,40.052,33.26,36.206,35
AT1G80510,12.38,11.76,8.916,7.302,7.514,6.255
AT1G80520,0.781,1.384,0.882,5.544,4.11,5.115
AT1G80525,0,0,0,0.168,0.075,0.075
AT1G80530,12.474,14.544,11.392,41.897,33.533,41.416
AT1G80540,0.043,0.037,0,0.007,0.006,0.006
AT1G80550,9.05,9.975,8.888,10.52,8.995,10.649
AT1G80555,0.797,0.32,0.718,0.433,0.226,0.215
AT1G80560,21.551,22.655,23.936,26.006,28.857,27.009
AT1G80570,6.607,2.125,5.589,10.994,4.671,10.277
AT1G80580,0,0.019,0,0.282,0.123,0.375
AT1G80590,0.014,0.036,0,0.436,0.394,0.351
AT1G80600,82.721,70.068,84.935,31.159,31.511,30.317
AT1G80610,6.153,8.577,7.126,18.216,15.862,17.144
AT1G80620,11.418,13.78,14.458,22.344,22.182,22.992
AT1G80625,0,0.012,0,0.027,0.013,0.026
AT1G80630,6.78,6.939,7.004,4.297,3.917,3.895
AT1G80640,13.639,12.025,16.853,9.011,10.58,10.109
AT1G80650,14.64,13.721,13.169,3.687,2.07,4.249
AT1G80660,0.044,0.049,0.005,0.091,0.14,0.158
AT1G80670,13.566,17.793,13.324,18.61,18.846,16.088
AT1G80680,14.483,13.243,13.486,18.803,17.594,18.436
AT1G80690,2.623,5.381,4.218,31.311,40.81,42.261
AT1G80700,9.553,11.063,9.401,15.204,12.299,14.611
AT1G80710,0.823,1.286,1.168,3.42,4.473,3.224
AT1G80720,2.971,5.021,3.292,7.756,9.568,8.624
AT1G80730,0.104,0.151,0.066,5.395,9.286,6.587
AT1G80740,0.011,0.056,0.022,0.081,0.133,0.112
AT1G80745,0.209,0.19,0.486,2.209,1.783,2.92
AT1G80750,26.915,33.617,32.913,61.087,61.89,55.931
AT1G80760,2.674,2.609,2.015,6.141,6.192,4.07
AT1G80770,32.272,30.991,37.302,9.689,6.809,9.256
AT1G80780,34.407,29.531,31.886,58.789,40.654,51.236
AT1G80790,16.849,18.818,17.072,26.193,24.696,26.905
AT1G80810,4.29,5.258,3.831,6.398,5.531,5.748
AT1G80820,0.572,0.677,0.337,54.463,56.715,52.26
AT1G80830,8.642,13.373,6.658,28.004,10.958,22.847
AT1G80840,21.952,42.146,69.357,215.549,263.034,369.485
AT1G80850,5.834,11.444,8.528,8.145,9.031,8.946
AT1G80860,14.256,14.396,12.944,17.672,18.16,20.287
AT1G80865,0.06,0.02,0.024,0.074,0.136,0.064
AT1G80870,5.073,7.419,5.833,10.526,12.597,9.123
AT1G80880,1.265,1.918,1.396,1.963,1.98,1.796
AT1G80890,18.202,20.591,16.831,17.254,16.06,15.495
AT1G80900,5.292,4.138,4.331,5.441,3.317,3.958
AT1G80910,11.456,13.201,11.32,17.951,16.664,16.033
AT1G80920,594.47,166.337,320.554,101.823,61.256,83.25
AT1G80930,32.939,34.908,31.344,51.408,49.188,47.182
AT1G80940,20.704,27.485,22.301,16.282,12.642,13.853
AT1G80950,16.237,16.347,15.407,18.065,19.014,17.468
AT1G80960,3.297,2.714,3.075,2.851,2.551,3.6
AT1G80970,1.612,1.657,1.86,1.679,1.42,1.544
AT1G80980,7.56,6.775,7.567,17.766,17.241,25.043
AT1G80990,0,0.042,0,0.023,0.07,0.044
AT2G01008,3.121,3.095,7.835,4.35,8.478,2.649
AT2G01021,590.127,167.242,4435.514,487.634,4214.816,741.954
AT2G01023,0,0,0,0,0,0
AT2G01035,0,0,0,0,0,0
AT2G01045,0,0,0,0.053,0,0
AT2G01050,0,0,0,0,0,0
AT2G01060,27.564,28.319,23.374,25.449,20.603,24.504
AT2G01070,10.871,11.937,12.009,18.974,21.507,21.629
AT2G01080,6.659,4.335,6.401,21.797,20.571,28.451
AT2G01090,18.429,17.419,19.117,18.017,18.912,23.456
AT2G01100,33.189,34.598,30.382,57.085,39.274,50.065
AT2G01110,72.367,72.644,73.063,9.206,7.981,9.413
AT2G01120,4.226,4.994,4.563,9.813,9.611,11.101
AT2G01130,8.11,8.619,7.9,19.615,16.377,22.089
AT2G01140,49.085,50.677,40.833,169.334,207.183,164.537
AT2G01150,2.128,6.074,3.585,17.686,12.138,11.752
AT2G01170,18.021,10.636,15.849,13.427,9.88,10.6
AT2G01175,0.523,0.296,0.509,2.627,1.047,2.639
AT2G01180,12.621,18.901,18.118,23.213,18.964,19.908
AT2G01190,15.142,16.666,10.743,19.899,21.45,17.57
AT2G01200,0.188,0.285,0.346,0.516,0.964,1.147
AT2G01210,0.879,1.426,0.837,8.485,10.03,9.809
AT2G01220,19.868,20.327,19.774,27.946,25.076,26.921
AT2G01240,0,0,0,0,0,0
AT2G01250,234.512,295.9,300.525,386.392,439.603,357.561
AT2G01260,5.646,6.023,5.828,5.187,5.443,4.145
AT2G01270,18.663,19.862,18.337,25.136,20.583,23.764
AT2G01275,0.164,0.472,0.288,2.305,3.434,1.903
AT2G01280,0.103,0.113,0.114,0.007,0.068,0.077
AT2G01290,10.709,18.651,16.869,4.361,3.995,4.991
AT2G01300,1.416,1.75,3.293,17.963,22.254,26.385
AT2G01310,0.134,0.188,0.191,0,0,0.086
AT2G01320,17.198,22.192,17.923,1.467,0.856,1.635
AT2G01330,3.716,4.138,3.12,5.713,5.072,6.198
AT2G01340,7.832,6.957,7.153,24.608,27.198,22.174
AT2G01350,74.032,68.492,66.4,52.073,42.744,54.463
AT2G01360,0,0,0,0.028,0,0.028
AT2G01370,0.027,0,0,0,0.017,0
AT2G01379,0.846,0.509,0.216,0.745,0,0.04
AT2G01390,1.473,1.985,1.561,3.141,2.724,2.674
AT2G01400,9.36,6.55,8.462,5.377,3.343,4.926
AT2G01410,9.131,10.523,7.591,9.276,8.753,7.066
AT2G01420,25.798,44.391,32.241,13.221,12.875,11.219
AT2G01430,0.066,0.158,0.105,3.348,1.802,1.79
AT2G01440,12.228,12.75,11.537,10.966,9.541,10.731
AT2G01450,70.481,82.101,66.648,134.536,132.945,142.748
AT2G01460,5.66,5.718,5.336,14.882,11.191,14.193
AT2G01470,38.492,36.25,33.375,48.131,45.9,45.728
AT2G01480,5.067,4.822,4.503,9.832,7.588,7.592
AT2G01490,48.085,43.936,45.319,46.779,33.791,41.073
AT2G01500,0,0.011,0,0,0,0
AT2G01505,1.405,2.869,1.859,1.701,1.076,0.936
AT2G01510,0.523,1.153,0.636,1.108,1.235,1.096
AT2G01520,0.865,0.697,0.416,1494.986,800.654,1165.204
AT2G01530,0.522,0.502,0.406,46.016,47.829,33.807
AT2G01540,21.006,19.377,13.987,23.388,17.618,18.486
AT2G01554,0,0,0,0.119,0,0
AT2G01560,0,0,0,0,0,0
AT2G01570,32.421,27.794,35.041,41.559,39.758,39.004
AT2G01580,0.017,0.031,0,5.348,6.017,3.529
AT2G01590,32.349,33.689,39.893,0.865,0.68,0.489
AT2G01600,27.713,28.587,22.103,47.268,43.367,39.645
AT2G01610,2.783,2.713,1.496,61.169,75.375,60.657
AT2G01620,29.003,31.908,29.068,4.318,3.61,4.904
AT2G01630,3.896,5.395,4.589,14.671,17.791,13.619
AT2G01640,4.721,5.866,5.133,10.616,13.084,10.812
AT2G01650,14.857,21.943,11.81,14.951,13.391,12.348
AT2G01660,1.033,2.038,1.673,8.601,11.662,9.327
AT2G01667,0,0,0,0,0,0
AT2G01670,20.729,65.577,22.572,40.93,63.893,72.343
AT2G01680,13.642,21.642,13.896,7.194,7.196,6.479
AT2G01690,20.823,20.703,19.584,28.067,26.853,25.844
AT2G01710,14.981,17.644,13.099,29.005,29.696,27.626
AT2G01720,41.005,53.201,39.727,52.565,53.367,44.453
AT2G01730,0.677,0.885,0.791,1.516,1.347,1.259
AT2G01735,11.224,9.263,9.965,18.57,15.61,19.543
AT2G01740,1.029,1.645,1.147,1.915,1.753,1.604
AT2G01750,2.047,3.679,2.321,6.957,6.676,6.386
AT2G01755,9.207,20.952,14.05,0.101,0.049,0.172
AT2G01760,6.693,10.903,7.866,7.17,9.711,8.816
AT2G01770,0.013,0.048,0.032,0,0.052,0
AT2G01780,0,0,0.021,0,0,0
AT2G01790,0,0,0,0,0.019,0.019
AT2G01800,0,0,0,0,0,0
AT2G01810,0.012,0.007,0.009,0.03,0.076,0.046
AT2G01818,1.109,3.299,1.752,27.508,29.576,35.137
AT2G01820,29.745,31.096,30.376,55.247,61.916,48.203
AT2G01830,2.051,5.279,4.503,34.451,40.531,39.074
AT2G01850,125.02,131.685,115.629,51.815,41.881,48.434
AT2G01860,6.618,8.578,7.296,3.92,3.343,3.168
AT2G01870,13.626,20.565,14.98,0.408,0.32,0.344
AT2G01880,0.012,0.066,0,5.967,12.718,4.217
AT2G01890,3.109,1.798,4.094,17.714,5.144,9.412
AT2G01900,0,0.008,0,0.201,0.241,0.368
AT2G01905,0.194,0.219,0.269,0.956,1.235,1.427
AT2G01910,14.406,36.089,14.905,51.464,55.635,59.552
AT2G01913,1.151,2.379,2.532,27.747,18.848,35.346
AT2G01918,6.653,6.775,11.186,0,0.053,0.017
AT2G01920,0.016,0.029,0.078,0.015,0,0
AT2G01930,11.258,12.336,10.304,20.103,20.146,21.589
AT2G01940,1.977,2.209,2.336,0.717,0.647,0.493
AT2G01950,1.59,4.022,2.43,34.391,38.186,36.863
AT2G01960,0,0,0,0.06,0.017,0.136
AT2G01970,30.4,36.757,29.555,56.996,64.056,52.54
AT2G01980,5.812,6.395,5.144,10.497,9.684,10.542
AT2G01990,1.963,4.259,2.772,10.897,14.72,13.291
AT2G02000,0.025,0.008,0.008,0.615,0.937,0.724
AT2G02010,2.913,4.263,2.688,4.791,4.489,7.899
AT2G02020,3.832,3.782,6.177,10.028,11.683,19.707
AT2G02023,0,0,0,0,0,0
AT2G02026,0,0,0,0.211,0.095,0.084
AT2G02030,0,0,0,0,0,0.015
AT2G02040,25.166,23.009,20.316,24.173,20.764,19.901
AT2G02050,72.42,86.315,78.416,93.57,106.107,93.234
AT2G02060,8.954,5.896,7.46,5.704,8.141,5.678
AT2G02061,0.177,0.329,0.185,1.296,2.766,1.909
AT2G02070,19.204,24.244,17.98,3.776,5.012,3.824
AT2G02080,14.903,16.162,13.216,1.728,1.283,1.269
AT2G02090,19.093,18.241,15.358,22.264,16.895,20.449
AT2G02100,236.17,104.902,257.473,333.089,424.876,560.123
AT2G02103,0,0.021,0,0,0,0
AT2G02120,2.989,0.273,1.152,232.814,30.329,164.381
AT2G02130,52.767,95.598,83.966,42.32,53.501,44.494
AT2G02140,0.022,0,0,0,0,0
AT2G02147,0.063,0.067,0.033,0.071,0.179,0.28
AT2G02148,3.986,3.991,4.383,5.193,5.262,5.58
AT2G02150,1.174,2.113,1.595,2.322,2.875,2.19
AT2G02160,54.793,48.506,50.087,59.433,45.722,52.729
AT2G02170,8.51,9.562,8.346,13.46,17.651,14.79
AT2G02180,31.339,25.293,24.63,31.645,28.121,29.977
AT2G02220,8.378,9.151,6.666,14.422,10.711,10.964
AT2G02230,5.224,8.258,5.996,16.786,24.909,27.117
AT2G02240,0.931,0.449,0.624,1.106,0.534,1.236
AT2G02250,0.124,0.013,0.083,0.256,0.556,0.53
AT2G02280,0,0,0,0,0,0
AT2G02290,0,0,0,0,0,0
AT2G02300,0.012,0,0,0.251,0.206,0.161
AT2G02310,0.039,0.187,0.017,1.559,2.897,3.427
AT2G02320,0.026,0.067,0,1.486,0.222,0.098
AT2G02340,0.155,0.865,0.065,0.806,0.337,0.144
AT2G02350,1.169,2.234,1.137,2.621,1.885,2.421
AT2G02360,19.948,27.646,15.448,13.353,10.953,11.204
AT2G02370,7.387,7.509,5.055,10.193,8.717,11.244
AT2G02380,0.665,0.499,0.599,4.759,2.932,5.836
AT2G02390,60.059,32.653,34.959,45.104,23.482,28.86
AT2G02400,12.182,12.834,11.098,9.86,9.659,9.929
AT2G02410,8.839,12.767,10.834,2.491,1.859,2.504
AT2G02440,0,0,0,0,0,0
AT2G02450,10.58,11.676,7.859,0.033,0.025,0.079
AT2G02455,0.574,0.636,0.36,0,0,0.023
AT2G02470,12.988,17.972,14.085,27.251,24.753,27.128
AT2G02480,2.386,3.402,2.587,9.674,10.217,8.17
AT2G02490,0,0,0,0,0.013,0
AT2G02493,0,0,0,0.024,0,0.048
AT2G02497,0.045,0.082,0.041,0.501,0.268,0.605
AT2G02498,0,0,0,0,0.074,0
AT2G02500,17.537,18.726,22.92,5.069,5.606,5.742
AT2G02510,44.867,46.307,43.627,57.056,59.739,58.946
AT2G02515,0.024,0.029,0.036,0,0,0
AT2G02520,0,0,0,0,0,0
AT2G02525,0,0,0,0,0.157,0
AT2G02540,0.749,1.213,0.969,0.27,0.439,0.075
AT2G02550,0,0,0,0,0.02,0
AT2G02560,14.382,16.55,14.684,26.008,26.664,23.981
AT2G02570,76.464,56.492,83.579,84.252,61.779,89.44
AT2G02580,0,0.009,0.023,0.866,0.892,0.397
AT2G02590,4.784,6.067,5.134,2.662,2.531,2.387
AT2G02610,0.005,0,0,0.986,0.846,0.498
AT2G02620,0,0,0,0.098,0.245,0.107
AT2G02630,0,0,0.01,2.087,1.167,1.231
AT2G02635,0,0,0,0,0.024,0
AT2G02640,0,0,0,0,0.025,0.038
AT2G02650,0,0.012,0,0,0,0
AT2G02660,0.009,0,0,0.029,0.012,0
AT2G02680,0.005,0,0,6.888,8.307,4.818
AT2G02690,0,0,0.011,0.621,0.624,0.288
AT2G02695,0,0,0,0,0,0
AT2G02700,0,0,0,0.129,0.441,0.185
AT2G02710,87.003,27.452,59.833,37.632,11.552,29.168
AT2G02720,0.039,0.008,0,0.021,0.008,0.008
AT2G02730,6.996,7.998,5.814,10.077,8.628,9.927
AT2G02740,14.159,21.959,19.365,6.786,6.403,6.451
AT2G02750,1.088,1.152,1.049,0.979,0.867,0.928
AT2G02760,89.857,76.667,79.292,94.785,80.656,102.702
AT2G02765,7.561,8.781,9.02,15.368,11.158,16.549
AT2G02770,0,0.015,0,0,0.016,0
AT2G02780,3.995,5.823,4.858,4.608,4.269,2.243
AT2G02790,4.086,6.958,5.439,22.686,27.683,28.658
AT2G02795,0,0,0,0.023,0,0.023
AT2G02800,18.676,24.847,16.531,41.92,52.125,46.547
AT2G02810,12.776,25.771,8.435,12.645,12.099,10.519
AT2G02820,1.833,3.267,3.31,11.836,6.709,7.784
AT2G02835,0,0,0,0.168,0.052,0.127
AT2G02840,0,0,0,0,0,0
AT2G02850,5.704,7.095,3.869,31.4,29.713,16.265
AT2G02860,9.715,12.21,8.313,23.668,26.14,27.374
AT2G02870,16.885,15.952,14.696,20.613,20.135,18.995
AT2G02880,3.838,5.24,4.213,4.194,4.164,4.336
AT2G02890,0,0,0,0,0,0
AT2G02910,5.483,5.772,5.615,13.411,11.348,13.138
AT2G02930,9.781,4.069,5.253,3.073,0.442,1.007
AT2G02950,11.83,12.286,6.469,1.368,4.333,1.244
AT2G02955,1.862,1.593,1.697,3.665,3.195,2.77
AT2G02960,17.8,22.268,16.337,35.868,31.767,33.741
AT2G02970,15.672,16.552,13.137,23.464,20.67,22.498
AT2G02980,2.254,2.257,3.486,1.233,0.823,1.118
AT2G02990,1.725,0.251,0.65,9.705,1.507,2.602
AT2G03000,0,0.009,0,0,0.088,0
AT2G03010,1.947,2.225,1.879,2.874,3.12,3.393
AT2G03020,0.059,0.087,0.117,0.014,0.055,0.014
AT2G03030,0,0,0,0,0,0
AT2G03040,0.095,0.718,0,0,0,0.023
AT2G03050,2.634,3.674,3.067,2.705,2.71,2.324
AT2G03060,3.145,3.044,3.221,3.037,3.153,3.872
AT2G03070,6.39,6.612,5.36,11.911,10.166,11.587
AT2G03090,2.341,6.78,3.275,46.6,50.78,48.253
AT2G03110,0.347,0.45,0.303,1.231,0.917,1.318
AT2G03120,37.958,59.663,30.738,61.308,62.008,58.954
AT2G03130,0.366,0.063,0.413,0.067,0.172,0.098
AT2G03140,6.496,8.322,7.043,7.814,6.61,8.027
AT2G03150,12.22,16.032,13.158,18.905,18.08,17.917
AT2G03160,0.027,0.023,0,0,0.025,0.025
AT2G03170,0,0.029,0,0,0,0
AT2G03180,0,0,0,0,0,0
AT2G03190,0,0,0,0.023,0,0
AT2G03200,0.23,0.518,0.372,17.86,20.652,12.153
AT2G03210,0.035,0.046,0.017,0.363,0.311,0.218
AT2G03220,9.621,12.477,8.917,18.082,18.956,15.933
AT2G03230,0.135,0.066,0,0,0.071,0.034
AT2G03240,7.662,6.866,7.414,19.375,20.227,19.61
AT2G03250,0.006,0,0,0.024,0.011,0.005
AT2G03260,0.243,0.471,0.357,1.705,0.979,1.122
AT2G03270,5.057,5.769,4.473,5.886,5.924,5.535
AT2G03280,2.971,4.156,3.331,6.831,6.101,7.486
AT2G03290,0.035,0.111,0,0,0,0
AT2G03300,0,0,0,0,0,0
AT2G03310,28.809,26.352,24.601,0.093,0,0.108
AT2G03320,0.037,0,0,0,0,0
AT2G03330,12.422,11.366,11.569,6.637,4.41,6.619
AT2G03340,19.766,16.388,17.231,17.148,13.831,16.247
AT2G03350,29.534,52.434,32.952,31.475,38.698,35.402
AT2G03360,0.482,0.36,0.137,0.412,0.197,0.18
AT2G03370,0,0,0,0.166,0.334,0.153
AT2G03380,0.942,1.689,1.006,1.181,1.01,1.166
AT2G03390,45.589,48.002,47.395,10.152,7.949,9.19
AT2G03410,0.214,0.339,0.073,0.042,0.006,0.013
AT2G03420,12.991,21.096,24.173,0.075,0.107,0.123
AT2G03430,11.975,8.598,10.597,13.574,15.119,15.474
AT2G03440,96.362,70.399,80.47,41.828,29.12,40.712
AT2G03450,1.749,3.12,1.821,5.887,5.293,4.702
AT2G03460,0,0.023,0,0.084,0.063,0.119
AT2G03470,22.428,26.82,19.097,26.925,25.014,25.917
AT2G03480,5.359,8.57,7.119,17.905,25.886,20.951
AT2G03500,1.005,2.941,1.772,6.58,5.126,6.597
AT2G03505,2.679,1.491,1.338,2.06,1.659,0.782
AT2G03510,32.488,45.023,28.743,32.936,31.06,30.589
AT2G03520,0.02,0,0.016,0.039,0.011,0.023
AT2G03530,19.058,20.818,14.359,9.513,6.755,8.318
AT2G03550,31.928,38.872,40.4,0.151,0.097,0.021
AT2G03560,0,0.025,0.044,0,0,0
AT2G03565,0.05,0,0.053,0.05,0,0
AT2G03567,0.027,0,0,0,0.036,0
AT2G03570,0,0,0,0,0,0
AT2G03580,0.1,0.033,0.049,0.037,0,0
AT2G03590,3.819,1.929,2.678,3.634,2.221,2.691
AT2G03600,0.011,0,0.035,0.159,0.403,0.17
AT2G03610,0,0,0,0.073,0.124,0.094
AT2G03620,8.649,8.987,7.241,8.515,6.195,6.767
AT2G03630,0,0.012,0,0.064,0,0
AT2G03640,30.131,31.632,24.274,29.442,26.593,25.17
AT2G03667,3.501,5.187,3.384,6.64,5.96,6.283
AT2G03670,2.254,3.107,2.601,5.376,5.449,5.574
AT2G03680,76.978,89.283,71.455,151.66,187.433,167.964
AT2G03690,14.89,13.35,13.49,19.022,16.637,17.472
AT2G03710,9.804,10.651,13.379,0.935,0.67,0.651
AT2G03720,0,0,0,0.328,0.947,0.255
AT2G03730,17.027,14.557,14.93,20.271,14.511,16.238
AT2G03740,0.123,0.524,0,0.056,0,0
AT2G03750,26.636,28.214,34.94,0.168,0.01,0.031
AT2G03760,65.041,13.437,48.887,6.93,2.031,1.728
AT2G03770,0.078,0.136,0.049,0.258,0.208,0.248
AT2G03780,10.172,12.503,11.121,12.23,11.061,13.312
AT2G03800,8.145,9.532,7.904,17.037,20.268,22.674
AT2G03810,3.341,4.998,3.263,10.449,8.617,9.813
AT2G03820,39.883,38.232,41.157,62.698,60.891,59.085
AT2G03821,0.018,0.015,0.019,0.035,0.055,0
AT2G03822,0.29,0,0.123,0.8,0.177,0.356
AT2G03823,0,0,0,1.016,0.341,0.168
AT2G03830,0.229,0.177,0.092,2.445,2.128,1.461
AT2G03840,0,0.016,0,0,0,0
AT2G03850,1.24,0.676,0.144,1.018,0.09,0.303
AT2G03870,33.127,38.007,32.467,42.118,41.375,39.757
AT2G03880,0.347,0.878,0.399,0.852,1.042,0.755
AT2G03890,43.691,52.998,44.241,52.328,43.42,45.14
AT2G03913,0.053,0,0,0,0,0
AT2G03930,0,0,0,0,0.032,0
AT2G03931,0,0.064,0,0,0,0
AT2G03932,0,0,0,0,0,0
AT2G03933,0,0,0,0,0.046,0
AT2G03936,0,0,0,0,0,0
AT2G03937,0,0,0,0,0,0
AT2G03955,0,0,0,0,0,0
AT2G03965,0.431,0.053,0.397,0,0.011,0.011
AT2G03980,16.751,18.933,16.697,7.521,8.15,6.914
AT2G04020,0,0,0.018,0.014,0.013,0.013
AT2G04025,0.041,0,0,5.626,4.23,3.126
AT2G04030,71.452,168.457,106.761,30.502,34.608,24.432
AT2G04031,0,0,0,0,0,0
AT2G04032,2.373,3.599,1.32,0,0,0.011
AT2G04034,0.04,0,0,0,0,0
AT2G04037,0,0,0,0,0,0
AT2G04038,0.129,0.027,0.068,9.624,0.915,4.134
AT2G04039,38.421,31.656,34.374,0.8,0.192,0.455
AT2G04040,7.498,0.78,5.608,1.053,0.069,0.107
AT2G04041,0,0,0,0,0,0
AT2G04045,0,0,0,0,0,0
AT2G04046,0,0,0,0,0,0
AT2G04050,19.157,1.027,23.321,1.433,0.025,0.167
AT2G04060,0.011,0,0,0,0,0
AT2G04062,0,0,0,0,0,0
AT2G04063,0,0,0,0,0,0
AT2G04066,0,0.082,0.102,0.06,0,0
AT2G04070,6.516,6.762,5.351,1.873,0.447,0.116
AT2G04080,32.658,22.782,25.998,13.731,7.46,7.917
AT2G04090,0.009,0.008,0.012,7.222,3.18,4.755
AT2G04100,3.267,2.996,1.409,5.808,4.324,3.543
AT2G04115,0,0.023,0,0,0,0
AT2G04137,0,0,0,0.264,0.058,0
AT2G04160,24.55,12.982,18.796,9.393,4.426,3.531
AT2G04170,7.476,5.121,8.29,17.923,13.768,6.686
AT2G04190,0.709,0.043,0.079,0.333,0.796,0.118
AT2G04220,0,0,0,0.011,0.067,0.022
AT2G04230,8.916,10.058,9.159,8.288,6.121,9.076
AT2G04235,0.932,1.236,1.321,3.052,3.533,2.909
AT2G04240,11.182,14.423,9.587,16.434,9.759,13.035
