P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Arachis_ipaensis	Arachis_hypogaea	Arachis_duranensis	0.0	0.49999999949999996	nan	519.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	156.0	1.0	0.0	0.0	0.0	0.0
Trifolium_pratense	Medicago_truncatula	Arachis_hypogaea	2.1128757448857978	0.017305641199715893	0.3404255319148936	706.0	64.0	31.0	53.0	16.0	82.0	22.0	4.0	38.0	154.0	23.0	9.0	12.0	33.0	7.0
Trifolium_pratense	Arachis_hypogaea	Medicago_truncatula	-99999.9	1.0	16.000000000000004	706.0	31.0	64.0	53.0	16.0	82.0	38.0	9.0	22.0	154.0	12.0	4.0	23.0	33.0	7.0
Medicago_truncatula	Trifolium_pratense	Arachis_hypogaea	-1.980821010830436	0.9761943944025882	0.32608695652173914	706.0	64.0	82.0	22.0	4.0	31.0	53.0	16.0	38.0	154.0	23.0	9.0	33.0	12.0	7.0
Trifolium_pratense	Medicago_truncatula	Arachis_ipaensis	2.1128757448857978	0.017305641199715893	0.3404255319148936	706.0	64.0	31.0	53.0	16.0	82.0	22.0	4.0	38.0	154.0	23.0	9.0	12.0	33.0	7.0
Trifolium_pratense	Arachis_ipaensis	Medicago_truncatula	-99999.9	1.0	16.000000000000004	706.0	31.0	64.0	53.0	16.0	82.0	38.0	9.0	22.0	154.0	12.0	4.0	23.0	33.0	7.0
Medicago_truncatula	Trifolium_pratense	Arachis_ipaensis	-1.980821010830436	0.9761943944025882	0.32608695652173914	706.0	64.0	82.0	22.0	4.0	31.0	53.0	16.0	38.0	154.0	23.0	9.0	33.0	12.0	7.0
Trifolium_pratense	Medicago_truncatula	Arachis_duranensis	1.549020950151463	0.06068835716989818	0.26829268292682923	700.0	70.0	29.0	53.0	18.0	80.0	23.0	5.0	34.0	158.0	23.0	9.0	12.0	33.0	7.0
Trifolium_pratense	Arachis_duranensis	Medicago_truncatula	-99999.9	1.0	-1.3750000000000002	700.0	29.0	70.0	53.0	18.0	80.0	34.0	9.0	23.0	158.0	12.0	5.0	23.0	33.0	7.0
Medicago_truncatula	Trifolium_pratense	Arachis_duranensis	-2.6755816411707105	0.9962699689112469	0.3877551020408163	700.0	70.0	80.0	23.0	5.0	29.0	53.0	18.0	34.0	158.0	23.0	9.0	33.0	12.0	7.0
Trifolium_pratense	Arachis_hypogaea	Arachis_ipaensis	3.0731511122525497	0.0010591246883410177	0.0	737.0	0.0	0.0	133.0	0.0	130.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	69.0	0.0
Trifolium_pratense	Arachis_ipaensis	Arachis_hypogaea	3.0731511122525497	0.0010591246883410177	0.0	737.0	0.0	0.0	133.0	0.0	130.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	69.0	0.0
Arachis_hypogaea	Trifolium_pratense	Arachis_ipaensis	-420.5829288024065	1.0	0.5	737.0	0.0	130.0	0.0	0.0	0.0	133.0	0.0	0.0	191.0	0.0	0.0	69.0	0.0	0.0
Trifolium_pratense	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.04132231404958677	727.0	10.0	2.0	131.0	0.0	124.0	5.0	1.0	0.0	191.0	0.0	0.0	0.0	69.0	0.0
Trifolium_pratense	Arachis_duranensis	Arachis_hypogaea	2.174495059834959	0.014833935667233344	0.03676470588235294	727.0	2.0	10.0	131.0	0.0	124.0	0.0	0.0	5.0	191.0	0.0	1.0	0.0	69.0	0.0
Arachis_hypogaea	Trifolium_pratense	Arachis_duranensis	-54.79727550784108	1.0	0.509727626459144	727.0	10.0	124.0	5.0	1.0	2.0	131.0	0.0	0.0	191.0	0.0	0.0	69.0	0.0	0.0
Trifolium_pratense	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.04132231404958677	727.0	10.0	2.0	131.0	0.0	124.0	5.0	1.0	0.0	191.0	0.0	0.0	0.0	69.0	0.0
Trifolium_pratense	Arachis_duranensis	Arachis_ipaensis	2.174495059834959	0.014833935667233344	0.03676470588235294	727.0	2.0	10.0	131.0	0.0	124.0	0.0	0.0	5.0	191.0	0.0	1.0	0.0	69.0	0.0
Arachis_ipaensis	Trifolium_pratense	Arachis_duranensis	-54.79727550784108	1.0	0.509727626459144	727.0	10.0	124.0	5.0	1.0	2.0	131.0	0.0	0.0	191.0	0.0	0.0	69.0	0.0	0.0
Medicago_truncatula	Arachis_hypogaea	Arachis_ipaensis	3.0288930842532666	0.0012273268900939716	0.0	788.0	0.0	0.0	90.0	0.0	78.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	58.0	0.0
Medicago_truncatula	Arachis_ipaensis	Arachis_hypogaea	3.0288930842532666	0.0012273268900939716	0.0	788.0	0.0	0.0	90.0	0.0	78.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	58.0	0.0
Arachis_hypogaea	Medicago_truncatula	Arachis_ipaensis	-284.6049894151622	1.0	0.5	788.0	0.0	78.0	0.0	0.0	0.0	90.0	0.0	0.0	240.0	0.0	0.0	58.0	0.0	0.0
Medicago_truncatula	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.05	778.0	10.0	2.0	88.0	0.0	72.0	4.0	2.0	0.0	240.0	0.0	0.0	0.0	58.0	0.0
Medicago_truncatula	Arachis_duranensis	Arachis_hypogaea	1.934042579025461	0.02655387831874534	0.04347826086956522	778.0	2.0	10.0	88.0	0.0	72.0	0.0	0.0	4.0	240.0	0.0	2.0	0.0	58.0	0.0
Arachis_hypogaea	Medicago_truncatula	Arachis_duranensis	-40.61489415953473	1.0	0.5116279069767442	778.0	10.0	72.0	4.0	2.0	2.0	88.0	0.0	0.0	240.0	0.0	0.0	58.0	0.0	0.0
Medicago_truncatula	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.05	778.0	10.0	2.0	88.0	0.0	72.0	4.0	2.0	0.0	240.0	0.0	0.0	0.0	58.0	0.0
Medicago_truncatula	Arachis_duranensis	Arachis_ipaensis	1.934042579025461	0.02655387831874534	0.04347826086956522	778.0	2.0	10.0	88.0	0.0	72.0	0.0	0.0	4.0	240.0	0.0	2.0	0.0	58.0	0.0
Arachis_ipaensis	Medicago_truncatula	Arachis_duranensis	-40.61489415953473	1.0	0.5116279069767442	778.0	10.0	72.0	4.0	2.0	2.0	88.0	0.0	0.0	240.0	0.0	0.0	58.0	0.0	0.0
Arachis_hypogaea	Arachis_ipaensis	Arachis_duranensis	0.0	0.49999999949999996	nan	852.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	396.0	0.0	0.0	0.0	0.0	0.0
Arachis_hypogaea	Arachis_duranensis	Arachis_ipaensis	-6.324555320336742	0.999999999872456	0.5	852.0	0.0	16.0	0.0	0.0	0.0	2.0	0.0	0.0	396.0	0.0	0.0	0.0	0.0	0.0
Arachis_ipaensis	Arachis_hypogaea	Arachis_duranensis	0.0	0.49999999949999996	nan	852.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	396.0	0.0	0.0	0.0	0.0	0.0
Trifolium_pratense	Medicago_truncatula	Glycine_max	-0.6695487787994653	0.748427328041343	1.0689655172413792	848.0	22.0	48.0	3.0	0.0	37.0	5.0	2.0	36.0	57.0	9.0	8.0	4.0	3.0	1.0
Trifolium_pratense	Glycine_max	Medicago_truncatula	-11.047554850191174	1.0	0.484375	848.0	48.0	22.0	3.0	0.0	37.0	36.0	8.0	5.0	57.0	4.0	2.0	9.0	3.0	1.0
Medicago_truncatula	Trifolium_pratense	Glycine_max	0.7127454742058823	0.2380015664004339	0.9428571428571428	848.0	22.0	37.0	5.0	2.0	48.0	3.0	0.0	36.0	57.0	9.0	8.0	3.0	4.0	1.0
Trifolium_pratense	Medicago_truncatula	Arachis_hypogaea	-1.3937214729358696	0.9182990795356498	1.16	810.0	47.0	42.0	1.0	7.0	35.0	5.0	3.0	34.0	52.0	16.0	8.0	3.0	5.0	0.0
Trifolium_pratense	Arachis_hypogaea	Medicago_truncatula	-11.498202151720928	1.0	0.46774193548387094	810.0	42.0	47.0	1.0	7.0	35.0	34.0	8.0	5.0	52.0	3.0	3.0	16.0	5.0	0.0
Medicago_truncatula	Trifolium_pratense	Arachis_hypogaea	1.585958917478748	0.05637431851170627	0.8918918918918919	810.0	47.0	35.0	5.0	3.0	42.0	1.0	7.0	34.0	52.0	16.0	8.0	5.0	3.0	0.0
Trifolium_pratense	Medicago_truncatula	Arachis_ipaensis	-1.3937214729358696	0.9182990795356498	1.16	810.0	47.0	42.0	1.0	7.0	35.0	5.0	3.0	34.0	52.0	16.0	8.0	3.0	5.0	0.0
Trifolium_pratense	Arachis_ipaensis	Medicago_truncatula	-11.498202151720928	1.0	0.46774193548387094	810.0	42.0	47.0	1.0	7.0	35.0	34.0	8.0	5.0	52.0	3.0	3.0	16.0	5.0	0.0
Medicago_truncatula	Trifolium_pratense	Arachis_ipaensis	1.585958917478748	0.05637431851170627	0.8918918918918919	810.0	47.0	35.0	5.0	3.0	42.0	1.0	7.0	34.0	52.0	16.0	8.0	5.0	3.0	0.0
Trifolium_pratense	Medicago_truncatula	Arachis_duranensis	-1.386716476153017	0.917235825618953	1.1666666666666667	811.0	46.0	42.0	1.0	7.0	34.0	5.0	4.0	33.0	53.0	16.0	7.0	3.0	6.0	0.0
Trifolium_pratense	Arachis_duranensis	Medicago_truncatula	-11.093731809224135	1.0	0.4666666666666667	811.0	42.0	46.0	1.0	7.0	34.0	33.0	7.0	5.0	53.0	3.0	4.0	16.0	6.0	0.0
Medicago_truncatula	Trifolium_pratense	Arachis_duranensis	1.5848188298891621	0.05650375569339139	0.8888888888888888	811.0	46.0	34.0	5.0	4.0	42.0	1.0	7.0	33.0	53.0	16.0	7.0	6.0	3.0	0.0
Trifolium_pratense	Glycine_max	Arachis_hypogaea	-0.19719116371624118	0.5781610047193569	-0.125	844.0	53.0	22.0	2.0	0.0	63.0	11.0	7.0	12.0	46.0	10.0	5.0	4.0	7.0	0.0
Trifolium_pratense	Arachis_hypogaea	Glycine_max	-0.21910129301804576	0.5867143900415746	0.09090909090909091	844.0	22.0	53.0	2.0	0.0	63.0	12.0	5.0	11.0	46.0	4.0	7.0	10.0	7.0	0.0
Glycine_max	Trifolium_pratense	Arachis_hypogaea	1.9719116371624097	0.024309778086829548	0.5263157894736842	844.0	53.0	63.0	11.0	7.0	22.0	2.0	0.0	12.0	46.0	10.0	5.0	7.0	4.0	0.0
Trifolium_pratense	Glycine_max	Arachis_ipaensis	-0.19719116371624118	0.5781610047193569	-0.125	844.0	53.0	22.0	2.0	0.0	63.0	11.0	7.0	12.0	46.0	10.0	5.0	4.0	7.0	0.0
Trifolium_pratense	Arachis_ipaensis	Glycine_max	-0.21910129301804576	0.5867143900415746	0.09090909090909091	844.0	22.0	53.0	2.0	0.0	63.0	12.0	5.0	11.0	46.0	4.0	7.0	10.0	7.0	0.0
Glycine_max	Trifolium_pratense	Arachis_ipaensis	1.9719116371624097	0.024309778086829548	0.5263157894736842	844.0	53.0	63.0	11.0	7.0	22.0	2.0	0.0	12.0	46.0	10.0	5.0	7.0	4.0	0.0
Trifolium_pratense	Glycine_max	Arachis_duranensis	-0.19262597673165557	0.576374031148066	-0.0	845.0	52.0	22.0	2.0	0.0	60.0	12.0	9.0	12.0	46.0	10.0	5.0	4.0	7.0	0.0
Trifolium_pratense	Arachis_duranensis	Glycine_max	-0.19262597673165557	0.576374031148066	-0.0	845.0	22.0	52.0	2.0	0.0	60.0	12.0	5.0	12.0	46.0	4.0	9.0	10.0	7.0	0.0
Glycine_max	Trifolium_pratense	Arachis_duranensis	2.0370021093167763	0.020824847639828503	0.5	845.0	52.0	60.0	12.0	9.0	22.0	2.0	0.0	12.0	46.0	10.0	5.0	7.0	4.0	0.0
Trifolium_pratense	Arachis_hypogaea	Arachis_ipaensis	2.950170580032576	0.001588061210352043	0.0	866.0	0.0	0.0	55.0	0.0	80.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	24.0	0.0
Trifolium_pratense	Arachis_ipaensis	Arachis_hypogaea	2.950170580032576	0.001588061210352043	0.0	866.0	0.0	0.0	55.0	0.0	80.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	24.0	0.0
Arachis_hypogaea	Trifolium_pratense	Arachis_ipaensis	-173.92527130925342	1.0	0.5	866.0	0.0	80.0	0.0	0.0	0.0	55.0	0.0	0.0	61.0	0.0	0.0	24.0	0.0	0.0
Trifolium_pratense	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.02222222222222222	863.0	3.0	4.0	47.0	4.0	77.0	1.0	2.0	0.0	61.0	0.0	0.0	0.0	24.0	0.0
Trifolium_pratense	Arachis_duranensis	Arachis_hypogaea	0.9452512786428363	0.17226529115469547	0.020833333333333336	863.0	4.0	3.0	47.0	4.0	77.0	0.0	0.0	1.0	61.0	0.0	2.0	0.0	24.0	0.0
Arachis_hypogaea	Trifolium_pratense	Arachis_duranensis	-43.4815588175705	1.0	0.5053763440860215	863.0	3.0	77.0	1.0	2.0	4.0	47.0	4.0	0.0	61.0	0.0	0.0	24.0	0.0	0.0
Trifolium_pratense	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.02222222222222222	863.0	3.0	4.0	47.0	4.0	77.0	1.0	2.0	0.0	61.0	0.0	0.0	0.0	24.0	0.0
Trifolium_pratense	Arachis_duranensis	Arachis_ipaensis	0.9452512786428363	0.17226529115469547	0.020833333333333336	863.0	4.0	3.0	47.0	4.0	77.0	0.0	0.0	1.0	61.0	0.0	2.0	0.0	24.0	0.0
Arachis_ipaensis	Trifolium_pratense	Arachis_duranensis	-43.4815588175705	1.0	0.5053763440860215	863.0	3.0	77.0	1.0	2.0	4.0	47.0	4.0	0.0	61.0	0.0	0.0	24.0	0.0	0.0
Medicago_truncatula	Glycine_max	Arachis_hypogaea	-0.2065380207271737	0.5818146360521488	-0.0	820.0	51.0	25.0	4.0	0.0	72.0	9.0	11.0	9.0	44.0	9.0	3.0	5.0	6.0	0.0
Medicago_truncatula	Arachis_hypogaea	Glycine_max	-0.2065380207271737	0.5818146360521488	-0.0	820.0	25.0	51.0	4.0	0.0	72.0	9.0	3.0	9.0	44.0	5.0	11.0	9.0	6.0	0.0
Glycine_max	Medicago_truncatula	Arachis_hypogaea	1.1752512368056713	0.11994716987225618	0.5	820.0	51.0	72.0	9.0	11.0	25.0	4.0	0.0	9.0	44.0	9.0	3.0	6.0	5.0	0.0
Medicago_truncatula	Glycine_max	Arachis_ipaensis	-0.2065380207271737	0.5818146360521488	-0.0	820.0	51.0	25.0	4.0	0.0	72.0	9.0	11.0	9.0	44.0	9.0	3.0	5.0	6.0	0.0
Medicago_truncatula	Arachis_ipaensis	Glycine_max	-0.2065380207271737	0.5818146360521488	-0.0	820.0	25.0	51.0	4.0	0.0	72.0	9.0	3.0	9.0	44.0	5.0	11.0	9.0	6.0	0.0
Glycine_max	Medicago_truncatula	Arachis_ipaensis	1.1752512368056713	0.11994716987225618	0.5	820.0	51.0	72.0	9.0	11.0	25.0	4.0	0.0	9.0	44.0	9.0	3.0	6.0	5.0	0.0
Medicago_truncatula	Glycine_max	Arachis_duranensis	-0.5160819076453186	0.6971014081852893	0.22222222222222224	820.0	51.0	25.0	4.0	0.0	70.0	11.0	11.0	9.0	44.0	9.0	3.0	5.0	6.0	0.0
Medicago_truncatula	Arachis_duranensis	Glycine_max	-0.36862993403237043	0.6437981493019572	-0.6666666666666667	820.0	25.0	51.0	4.0	0.0	70.0	9.0	3.0	11.0	44.0	5.0	11.0	9.0	6.0	0.0
Glycine_max	Medicago_truncatula	Arachis_duranensis	1.2902047691132972	0.0984898536769141	0.41666666666666663	820.0	51.0	70.0	11.0	11.0	25.0	4.0	0.0	9.0	44.0	9.0	3.0	6.0	5.0	0.0
Medicago_truncatula	Arachis_hypogaea	Arachis_ipaensis	2.9503627894139384	0.001587073528288352	0.0	845.0	0.0	0.0	55.0	0.0	84.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	26.0	0.0
Medicago_truncatula	Arachis_ipaensis	Arachis_hypogaea	2.9503627894139384	0.001587073528288352	0.0	845.0	0.0	0.0	55.0	0.0	84.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	26.0	0.0
Arachis_hypogaea	Medicago_truncatula	Arachis_ipaensis	-173.9252713092658	1.0	0.5	845.0	0.0	84.0	0.0	0.0	0.0	55.0	0.0	0.0	58.0	0.0	0.0	26.0	0.0	0.0
Medicago_truncatula	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.046511627906976744	841.0	4.0	4.0	47.0	4.0	82.0	2.0	0.0	0.0	58.0	0.0	0.0	0.0	26.0	0.0
Medicago_truncatula	Arachis_duranensis	Arachis_hypogaea	1.3542503696893464	0.08782831949342351	0.04081632653061224	841.0	4.0	4.0	47.0	4.0	82.0	0.0	0.0	2.0	58.0	0.0	0.0	0.0	26.0	0.0
Arachis_hypogaea	Medicago_truncatula	Arachis_duranensis	-30.470633318010353	1.0	0.5108695652173914	841.0	4.0	82.0	2.0	0.0	4.0	47.0	4.0	0.0	58.0	0.0	0.0	26.0	0.0	0.0
Medicago_truncatula	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.046511627906976744	841.0	4.0	4.0	47.0	4.0	82.0	2.0	0.0	0.0	58.0	0.0	0.0	0.0	26.0	0.0
Medicago_truncatula	Arachis_duranensis	Arachis_ipaensis	1.3542503696893464	0.08782831949342351	0.04081632653061224	841.0	4.0	4.0	47.0	4.0	82.0	0.0	0.0	2.0	58.0	0.0	0.0	0.0	26.0	0.0
Arachis_ipaensis	Medicago_truncatula	Arachis_duranensis	-30.470633318010353	1.0	0.5108695652173914	841.0	4.0	82.0	2.0	0.0	4.0	47.0	4.0	0.0	58.0	0.0	0.0	26.0	0.0	0.0
Glycine_max	Arachis_hypogaea	Arachis_ipaensis	2.9978372684762915	0.001359583323307767	0.0	913.0	0.0	0.0	72.0	0.0	41.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	14.0	0.0
Glycine_max	Arachis_ipaensis	Arachis_hypogaea	2.9978372684762915	0.001359583323307767	0.0	913.0	0.0	0.0	72.0	0.0	41.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	14.0	0.0
Arachis_hypogaea	Glycine_max	Arachis_ipaensis	-227.68399153209748	1.0	0.5	913.0	0.0	41.0	0.0	0.0	0.0	72.0	0.0	0.0	55.0	0.0	0.0	14.0	0.0	0.0
Glycine_max	Arachis_hypogaea	Arachis_duranensis	2.9781461375547438	0.0014500574608524719	0.0	907.0	6.0	4.0	64.0	4.0	41.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	14.0	0.0
Glycine_max	Arachis_duranensis	Arachis_hypogaea	2.9781461375547438	0.0014500574608524719	0.0	907.0	4.0	6.0	64.0	4.0	41.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	14.0	0.0
Arachis_hypogaea	Glycine_max	Arachis_duranensis	-202.38577025076762	1.0	0.5	907.0	6.0	41.0	0.0	0.0	4.0	64.0	4.0	0.0	55.0	0.0	0.0	14.0	0.0	0.0
Glycine_max	Arachis_ipaensis	Arachis_duranensis	2.9781461375547438	0.0014500574608524719	0.0	907.0	6.0	4.0	64.0	4.0	41.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	14.0	0.0
Glycine_max	Arachis_duranensis	Arachis_ipaensis	2.9781461375547438	0.0014500574608524719	0.0	907.0	4.0	6.0	64.0	4.0	41.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	14.0	0.0
Arachis_ipaensis	Glycine_max	Arachis_duranensis	-202.38577025076762	1.0	0.5	907.0	6.0	41.0	0.0	0.0	4.0	64.0	4.0	0.0	55.0	0.0	0.0	14.0	0.0	0.0
Arachis_hypogaea	Arachis_ipaensis	Arachis_duranensis	0.0	0.49999999949999996	nan	948.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	133.0	4.0	0.0	0.0	0.0	0.0
Arachis_hypogaea	Arachis_duranensis	Arachis_ipaensis	-12.649110640673427	1.0	0.5	948.0	0.0	6.0	0.0	0.0	0.0	4.0	0.0	0.0	133.0	0.0	0.0	4.0	0.0	0.0
Arachis_ipaensis	Arachis_hypogaea	Arachis_duranensis	0.0	0.49999999949999996	nan	948.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	133.0	4.0	0.0	0.0	0.0	0.0
Glycine_max	Medicago_truncatula	Trifolium_pratense	0.09674549297895732	0.4614641964637449	0.0024630541871921183	2747.0	103.0	102.0	458.0	36.0	404.0	53.0	22.0	54.0	899.0	47.0	18.0	37.0	292.0	11.0
Glycine_max	Trifolium_pratense	Medicago_truncatula	-99999.9	1.0	-0.0024813895781637717	2747.0	102.0	103.0	458.0	36.0	404.0	54.0	18.0	53.0	899.0	37.0	22.0	47.0	292.0	11.0
Medicago_truncatula	Glycine_max	Trifolium_pratense	-39.08517916349861	1.0	0.4993819530284302	2747.0	103.0	404.0	53.0	22.0	102.0	458.0	36.0	54.0	899.0	47.0	18.0	292.0	37.0	11.0
Glycine_max	Medicago_truncatula	Arachis_hypogaea	-11.229109660974991	1.0	0.47987616099071206	2544.0	229.0	411.0	95.0	68.0	129.0	263.0	67.0	108.0	755.0	111.0	55.0	190.0	75.0	24.0
Glycine_max	Arachis_hypogaea	Medicago_truncatula	-0.8689191999563977	0.8075543768168914	1.091549295774648	2544.0	411.0	229.0	95.0	68.0	129.0	108.0	55.0	263.0	755.0	190.0	67.0	111.0	75.0	24.0
Medicago_truncatula	Glycine_max	Arachis_hypogaea	0.9417962941462891	0.17314845836192005	0.07182320441988951	2544.0	229.0	129.0	263.0	67.0	411.0	95.0	68.0	108.0	755.0	111.0	55.0	75.0	190.0	24.0
Glycine_max	Medicago_truncatula	Arachis_ipaensis	1.1017447997483727	0.13528636201137723	0.06956521739130435	2596.0	249.0	195.0	318.0	77.0	304.0	104.0	69.0	120.0	769.0	105.0	62.0	73.0	198.0	23.0
Glycine_max	Arachis_ipaensis	Medicago_truncatula	-99999.9	1.0	-0.08791208791208792	2596.0	195.0	249.0	318.0	77.0	304.0	120.0	62.0	104.0	769.0	73.0	69.0	105.0	198.0	23.0
Medicago_truncatula	Glycine_max	Arachis_ipaensis	-13.634091896886108	1.0	0.48058252427184467	2596.0	249.0	304.0	104.0	69.0	195.0	318.0	77.0	120.0	769.0	105.0	62.0	198.0	73.0	23.0
Glycine_max	Medicago_truncatula	Arachis_duranensis	-12.416772591227028	1.0	0.48739495798319327	2619.0	232.0	432.0	98.0	68.0	142.0	281.0	59.0	107.0	786.0	108.0	55.0	202.0	77.0	29.0
Glycine_max	Arachis_duranensis	Medicago_truncatula	-0.6106609471095265	0.7292880191205695	1.0545454545454545	2619.0	432.0	232.0	98.0	68.0	142.0	107.0	55.0	281.0	786.0	202.0	59.0	108.0	77.0	29.0
Medicago_truncatula	Glycine_max	Arachis_duranensis	0.6422468581669157	0.26035639580991	0.046875	2619.0	232.0	142.0	281.0	59.0	432.0	98.0	68.0	107.0	786.0	108.0	55.0	77.0	202.0	29.0
Glycine_max	Trifolium_pratense	Arachis_hypogaea	-11.416095954530277	1.0	0.4906832298136646	2548.0	225.0	407.0	96.0	71.0	134.0	260.0	62.0	102.0	755.0	111.0	57.0	193.0	80.0	26.0
Glycine_max	Arachis_hypogaea	Trifolium_pratense	-0.4176620471169607	0.6619028461201524	1.0394736842105263	2548.0	407.0	225.0	96.0	71.0	134.0	102.0	57.0	260.0	755.0	193.0	62.0	111.0	80.0	26.0
Trifolium_pratense	Glycine_max	Arachis_hypogaea	0.43352263118469336	0.3323175980758427	0.03529411764705882	2548.0	225.0	134.0	260.0	62.0	407.0	96.0	71.0	102.0	755.0	111.0	57.0	80.0	193.0	26.0
Glycine_max	Trifolium_pratense	Arachis_ipaensis	0.7167797726172649	0.2367549278462069	0.0411522633744856	2614.0	227.0	179.0	329.0	86.0	316.0	96.0	65.0	106.0	778.0	101.0	63.0	80.0	201.0	27.0
Glycine_max	Arachis_ipaensis	Trifolium_pratense	-99999.9	1.0	-0.046948356807511735	2614.0	179.0	227.0	329.0	86.0	316.0	106.0	63.0	96.0	778.0	80.0	65.0	101.0	201.0	27.0
Trifolium_pratense	Glycine_max	Arachis_ipaensis	-15.984188929365008	1.0	0.48903508771929827	2614.0	227.0	316.0	96.0	65.0	179.0	329.0	86.0	106.0	778.0	101.0	63.0	201.0	80.0	27.0
Glycine_max	Trifolium_pratense	Arachis_duranensis	-12.636994874559893	1.0	0.4943820224719101	2619.0	232.0	432.0	97.0	69.0	147.0	277.0	56.0	101.0	786.0	107.0	57.0	206.0	82.0	30.0
Glycine_max	Arachis_duranensis	Trifolium_pratense	-0.280822108323554	0.6105765119144638	1.0232558139534884	2619.0	432.0	232.0	97.0	69.0	147.0	101.0	57.0	277.0	786.0	206.0	56.0	107.0	82.0	30.0
Trifolium_pratense	Glycine_max	Arachis_duranensis	0.28720442896727116	0.3869779641729464	0.02173913043478261	2619.0	232.0	147.0	277.0	56.0	432.0	97.0	69.0	101.0	786.0	107.0	57.0	82.0	206.0	30.0
Glycine_max	Arachis_hypogaea	Arachis_ipaensis	8.591594503667103	0.0	0.4498644986449864	2638.0	314.0	87.0	245.0	60.0	218.0	42.0	30.0	208.0	859.0	143.0	41.0	34.0	187.0	18.0
Glycine_max	Arachis_ipaensis	Arachis_hypogaea	-99999.9	1.0	1.2868217054263567	2638.0	87.0	314.0	245.0	60.0	218.0	208.0	41.0	42.0	859.0	34.0	30.0	143.0	187.0	18.0
Arachis_hypogaea	Glycine_max	Arachis_ipaensis	-1.914993955636644	0.9722534298142425	0.15416666666666667	2638.0	314.0	218.0	42.0	30.0	87.0	245.0	60.0	208.0	859.0	143.0	41.0	187.0	34.0	18.0
Glycine_max	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.020348837209302327	2963.0	16.0	25.0	365.0	7.0	277.0	14.0	5.0	7.0	1224.0	10.0	4.0	26.0	255.0	1.0
Glycine_max	Arachis_duranensis	Arachis_hypogaea	1.5287427437051453	0.06316413702454571	0.019178082191780823	2963.0	25.0	16.0	365.0	7.0	277.0	7.0	4.0	14.0	1224.0	26.0	5.0	10.0	255.0	1.0
Arachis_hypogaea	Glycine_max	Arachis_duranensis	-76.65552900578663	1.0	0.5049365303244006	2963.0	16.0	277.0	14.0	5.0	25.0	365.0	7.0	7.0	1224.0	10.0	4.0	255.0	26.0	1.0
Glycine_max	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	1.096969696969697	2701.0	98.0	347.0	240.0	60.0	227.0	224.0	37.0	43.0	880.0	38.0	32.0	166.0	182.0	20.0
Glycine_max	Arachis_duranensis	Arachis_ipaensis	8.759464971820066	0.0	0.47883597883597884	2701.0	347.0	98.0	240.0	60.0	227.0	43.0	32.0	224.0	880.0	166.0	37.0	38.0	182.0	20.0
Arachis_ipaensis	Glycine_max	Arachis_duranensis	-0.7743173455752547	0.7806284905205589	0.9248826291079812	2701.0	98.0	227.0	224.0	37.0	347.0	240.0	60.0	43.0	880.0	38.0	32.0	182.0	166.0	20.0
Medicago_truncatula	Trifolium_pratense	Arachis_hypogaea	0.7759547196719795	0.2188877963495749	0.9803439803439803	2585.0	470.0	86.0	58.0	29.0	93.0	50.0	25.0	449.0	829.0	312.0	29.0	44.0	37.0	13.0
Medicago_truncatula	Arachis_hypogaea	Trifolium_pratense	-37.924786923967986	1.0	0.5050632911392405	2585.0	86.0	470.0	58.0	29.0	93.0	449.0	29.0	50.0	829.0	44.0	25.0	312.0	37.0	13.0
